客户ID,客服ID,消息内容,发送方,发送时间,对话ID,session_abs,session_tag
wmFS0DDgAA7uneozKJ34onrPX3jqERpA,17308401160,"您这个套餐非常优惠，您可以给您家人朋友使用哦
",0,2023/10/24 16:44,132,用户想要咨询关于卡的销户办理问题,服务咨询
wmFS0DDgAAmLhB9yr6adU-pXfE6L-HDQ,17308401160,【号卡不活跃提醒】【流量使用提醒】亲亲，您的数据流量剩余较多，建议尽快使用。戳进专区 https://flow.hn.189.cn/hnfx/hkly/autos?clientid=WXHL77 ，领更多福利！,0,2023/9/23 18:56,133,,
wmFS0DDgAAmLhB9yr6adU-pXfE6L-HDQ,17308401160,不活跃吗,1,2023/9/23 18:56,133,,
wmFS0DDgAAmLhB9yr6adU-pXfE6L-HDQ,17308401160,是太卡了[微笑],1,2023/9/23 18:56,133,,
wmFS0DDgAAmLhB9yr6adU-pXfE6L-HDQ,17308401160,19373643140您是双卡双待的手机么？这张卡是放在几号卡槽进行使用的呢,0,2023/9/23 19:06,133,,
wmFS0DDgAAmLhB9yr6adU-pXfE6L-HDQ,17308401160,一,1,2023/9/23 19:07,133,,
wmFS0DDgAAmLhB9yr6adU-pXfE6L-HDQ,17308401160,亲亲，如您的网络还是卡顿您可以提供一下您身份证后六位，客服这边帮您进行清卡重开（刷新一下您的数据，优化您的网络哦）,0,2023/9/23 19:17,133,,
wmFS0DDgAAmLhB9yr6adU-pXfE6L-HDQ,17308401160,怎么个清卡重开,1,2023/9/23 19:20,133,,
wmFS0DDgAAmLhB9yr6adU-pXfE6L-HDQ,17308401160,客服这边从后台帮您操作哦~,0,2023/9/23 19:22,133,,
wmFS0DDgAAmLhB9yr6adU-pXfE6L-HDQ,17308401160,您如果需要的话需要您提供下身份证后六位哦~,0,2023/9/23 19:22,133,,
wmFS0DDgAAmLhB9yr6adU-pXfE6L-HDQ,17308401160,算了,1,2023/9/23 19:26,133,,
wmFS0DDgAAmLhB9yr6adU-pXfE6L-HDQ,17308401160,嗯嗯好的哦,0,2023/9/23 19:40,133,用户反馈手机卡不活跃和卡顿问题，要求解决,投诉
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,"【签到提醒】亲亲，经系统记录您是咱们互联网卡专区的签到贵宾。悄悄告诉您，本月连续签到打卡互联网卡专区，可赚免费流量与话费券噢
完成任务中心任务还有更多惊喜福利快来点击 http://t.hn.189.cn/qYNJV3ua 参与吧！！（再来签一次吧！！！球球了！o(╥﹏╥)o）",0,2023/7/21 17:08,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,在么,1,2023/8/13 13:52,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,为什么我的这个手机号收不到短信,1,2023/8/13 13:52,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,亲提供一下手机号码 机主姓名 身份证后六位呢 客服为您查询,0,2023/8/13 13:59,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,好了，不用了[捂脸],1,2023/8/13 14:05,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,好滴,0,2023/8/13 14:06,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,我的50块本金怎么没到,1,2023/9/14 16:48,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,我的50块本金怎么没到,1,2023/9/14 16:48,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,不会是充错了吧[流泪],1,2023/9/14 16:48,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/974dbcd8-87b1-427b-9435-f3cd3f6d7844_1694681340404.jpg,1,2023/9/14 16:48,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/b795e0e9-3921-4fd0-9fcb-b898e1a3785f_1694681340916.jpg,1,2023/9/14 16:48,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,您好，请您提供下您的11位手机号码（勿空格）、机主姓名以及身份证号码后6位，谢谢！,0,2023/9/14 16:51,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,18073414503,1,2023/9/14 16:54,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,123518,1,2023/9/14 16:54,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,请您提供下姓名?? ,0,2023/9/14 16:58,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,张明彦,1,2023/9/14 16:59,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,显示已经到账了亲亲,0,2023/9/14 17:01,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,好了好了,1,2023/9/14 17:03,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,请问还有什么可以帮您的嘛,0,2023/9/14 17:04,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,没啦,1,2023/9/14 17:04,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,谢谢,1,2023/9/14 17:04,134,,
wmFS0DDgAAK_qTtSWHejJI6Yjl1yQmCg,17308401160,感谢您的咨询，祝您生活愉快！再见。,0,2023/9/14 17:05,134,用户反映手机号收不到短信，本金未到，怀疑充错，要求核实,投诉
wmFS0DDgAAdqL9cvAuhOxEeFWZf5fh1g,17308401160,【活跃提醒】【流量使用提醒】亲亲，您的数据流量剩余较多，建议尽快使用。如您3天内使用，还可免费获24G通用流量（分12个月每月2G赠送，预计3个工作日内生效），确认参与请于24小时内使用您的电信号码短信回复“293”至10001886，不清楚参与活动号码及详情可以咨询客服哦。戳进专区 https://flow.hn.189.cn/hnfx/hkly/autos?clientid=WXHL77 ，领更多福利！,0,2023/12/21 18:35,135,,
wmFS0DDgAAyS5bOIjtGV2BRSP-c6_x1A,17308401160,"【停机首次提醒】尊敬的用户，您好，您的号码已欠费超过七天，已无法接听电话，请核实后尽快充值！充值点击??http://t.hn.189.cn/lt5?? 
复机后可以联系客服领取神秘礼物，有任何问题也可发消息给我们，感谢您对电信业务的支持。
（如您已复机，请忽略本次提醒，很抱歉打扰到您）",0,2023/11/24 11:31,136,,
wmFS0DDgAAyS5bOIjtGV2BRSP-c6_x1A,17308401160,亲爱的，互联网卡专区那些隐藏的福利，你都领了吗？ 【签到福利】连续签到可领免费流量、话费~ 【新人礼】首次登录可领取新人大礼包~ 【盲盒抽奖】内含5G手机/视频会员/话费券/流量福利，100%中奖~ 【我要吐槽】你吐槽，我改进~“不要我觉得，只要你觉得” ??专区地址：http://t.hn.189.cn/E3uiyq04 ，快来玩吧,0,2023/11/25 8:34,136,,
wmFS0DDgAAyS5bOIjtGV2BRSP-c6_x1A,17308401160,"【停机二次提醒】尊敬的用户，您好，您的号码已欠费超过七天，已无法接听电话，请核实后尽快充值！充值点击??http://t.hn.189.cn/lt5?? 
复机后可以联系客服领取神秘礼物，有任何问题也可发消息给我们，感谢您对电信业务的支持。
（如您已复机，请忽略本次提醒，很抱歉打扰到您）",0,2023/11/25 10:26,136,,
wmFS0DDgAAyS5bOIjtGV2BRSP-c6_x1A,17308401160,亲爱的，互联网卡专区那些隐藏的福利，你都领了吗？ 【签到福利】连续签到可领免费流量、话费~ 【新人礼】首次登录可领取新人大礼包~ 【盲盒抽奖】内含5G手机/视频会员/话费券/流量福利，100%中奖~ 【我要吐槽】你吐槽，我改进~“不要我觉得，只要你觉得” ??专区地址：http://t.hn.189.cn/E3uiyq04 ，快来玩吧,0,2023/11/26 8:33,136,,
wmFS0DDgAAyS5bOIjtGV2BRSP-c6_x1A,17308401160,"【停机三次提醒】尊敬的用户，您好，您的号码已欠费超过七天，已无法接听电话，请核实后尽快充值！充值点击??http://t.hn.189.cn/lt5?? 
复机后可以联系客服领取神秘礼物，有任何问题也可发消息给我们，感谢您对电信业务的支持。
（如您已复机，请忽略本次提醒，很抱歉打扰到您）",0,2023/11/26 15:11,136,,
wmFS0DDgAABKeAC7p2KXsXzT69Efh83w,17308401160,注销账号,1,2023/11/16 16:31,137,,
wmFS0DDgAABKeAC7p2KXsXzT69Efh83w,17308401160,"您好，请提供下您的号码、机主姓名以及身份证号码后6位，这边帮您查询一下哦，谢谢！
麻烦照这个格式提供：11位手机号号码+机主姓名+机主身份证六位",0,2023/11/16 16:45,137,,
wmFS0DDgAAb0juF-snYqaN3jn6BPAbBQ,17308401160,【名下号卡欠费提醒】【抹除欠费机会来了！】亲亲，您名下有一张湖南电信号卡已经很久未使用了。告诉您一个好消息，关注到您是我们的优质用户，目前充值恢复使用的话： 1、免费赠送流量/会员/语音 2、欠费金额也可以抹除哦！！！（最高80元！） 3、话费充值9.95折优惠 快回复客服给您发送9.95折充值链接吧！！,0,2023/12/7 11:11,138,,
wmFS0DDgAAb0juF-snYqaN3jn6BPAbBQ,17308401160,【名下号卡欠费提醒】【抹除欠费机会来了！】亲亲，您名下有一张湖南电信号卡已经很久未使用了。告诉您一个好消息，关注到您是我们的优质用户，目前充值恢复使用的话： 1、免费赠送流量/会员/语音 2、欠费金额也可以抹除哦！！！（最高80元！） 3、话费充值9.95折优惠 快回复客服给您发送9.95折充值链接吧！！,0,2023/12/8 12:59,138,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,"亲亲您是不是忘记了什么呀，悄悄提醒一下，您的号码已经欠费停机啦，现在已经不能拨打和接听电话了哦！
方便的话可以麻烦动动小手缴一下欠费，立即充值请点击：t.hn.189.cn/ltcz  复机后可以联系客服领取神秘礼物，使用中有任何问题也可以发给我哦
（如您已复机，请忽略本次提醒，很抱歉打扰到您）

点击 https://flow.hn.189.cn/hnfx/hkly/autos?clientid=WXHL77 去互联网卡专区连续签到还可获得流量话费券等福利噢~",0,2023/7/19 13:47,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,"亲亲，您的号码已经停机啦，不继续使用真的很可惜！立即充值请点击：t.hn.189.cn/ltcz
缴清号码欠费即您送上一份神秘礼物，复机后记得一定要联系领取神秘礼物，使用中有任何问题也可以发给我哦！
有事没事，常联系~~
（如您已复机，请忽略本次提醒，很抱歉打扰到您）",0,2023/7/20 19:08,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,"亲亲之前给您发信息，一直没有收到您的回复留言[可怜]
是什么问题没有使用呢，啥问题都可以讲出来呀，客服也要听从您的意见建议才能改变进步，也是为了更好的服务您。
充值点击链接：t.hn.189.cn/ltcz，复机成功后可以联系客服领取神秘礼物噢
（如您已复机，请忽略本次提醒，很抱歉打扰到您）",0,2023/7/21 14:38,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,查询业务,1,2023/8/29 20:06,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,您好，很高兴为您服务！请提供下您的号码、机主姓名以及身份证号码后6位，这边帮您查询一下哦，谢谢！,0,2023/8/29 20:06,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,桑杰加  19350602086  052310,1,2023/8/29 20:07,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,亲亲 您需要咨询什么业务呢,0,2023/8/29 20:08,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,"福利小贴士：【充50得170！】您好，推荐您点击链接参加存50送120元活动入口：
http://flow.hn.189.cn/hnfx/page/goIn32?clientid=qiyewxwrx 充值成功后50元立即到账，赠送的120元是从参与活动次月月底开始进行赠送，每月赠送10元可以抵扣月租哦~(注意：请核对正确号码避免充错，不点击链接充值无法赠送的哦~）",0,2023/8/29 20:08,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,"【价值25元会员免费送】悄咪咪说下：如果您成功办理了而且手机号码没有注册过bilibili的话，可以凭借办理截图找客服获取大会员领取链接哦！！完全免费体验一个月！
",0,2023/8/29 20:08,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,订单,1,2023/8/29 20:08,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,我这原本是月租39的,1,2023/8/29 20:09,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,现在112了,1,2023/8/29 20:09,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,查询订单业务,1,2023/8/29 20:10,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,"亲亲?? 查询余额还有12.28 
 

??元哦",0,2023/8/29 20:42,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,"【号卡欠费一年提醒】尊敬的用户您好，您名下有一张湖南电信号卡已停机超过一年。 现在恢复使用可享限时大流量，超值会员等赠送优惠，历史欠费也能减免抹除。
 期待您的回复，客服这边将活动内容与您详细介绍一下！！
 （温馨提示：名下有欠费号卡会影响您的日常号卡业务办理，您有任何问题也可以向客服咨询。）",0,2023/10/26 14:10,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,"【号卡欠费一年提醒】尊敬的用户您好，您名下有一张湖南电信号卡已停机超过一年。 现在恢复使用可享限时大流量，超值会员等赠送优惠，历史欠费也能减免抹除。
 期待您的回复，客服这边将活动内容与您详细介绍一下！！
如果没有其他问题，您复机后也可以告知下客服哦??
 （温馨提示：名下有欠费号卡会影响您的日常号卡业务办理，您有任何问题也可以向客服咨询。）",0,2023/10/27 16:23,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,注销此卡,1,2023/10/27 16:46,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,请问号码是19947481655对吗，为了保障您的权益麻烦您提供下户主的全名，客服为您核验下哟！,0,2023/10/27 17:15,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,对的,1,2023/10/27 17:16,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,桑杰加,1,2023/10/27 17:16,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,亲亲方便了解一下是什么原因想要注销呢？,0,2023/10/27 17:34,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,不想用了,1,2023/10/27 17:34,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,亲亲，这边查询到您的月租是59元，您可以参加我们的存费送活动月租49元非常划算哦，您目前使用的这个套餐已经是我们的绝版套餐了，如果放弃不用的话之后就办不到这样优惠的大流量套餐了,0,2023/10/27 17:54,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,不要了,1,2023/10/27 17:54,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,可以给您降低月租到19块钱哦,0,2023/10/27 18:08,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,我现在有两张卡,1,2023/10/27 18:09,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,没法用了,1,2023/10/27 18:09,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,这个也是绝版套餐呢亲亲,0,2023/10/27 18:16,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,不要了,1,2023/10/27 18:41,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,存在欠费 缴费后来注销,0,2023/10/27 19:00,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,欠费多少？,1,2023/10/27 19:04,139,,
wmFS0DDgAAT6FGTt4JzoGP3ht0cQRupw,17308401160,141.64元历史欠费 还有本月月租,0,2023/10/27 19:06,139,用户咨询如何注销卡并查询欠费情况,服务咨询
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,我力理了月月领会员的链接发给我一下,1,2023/8/11 10:59,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,我办理了月月领会员的链接发给我一下,1,2023/8/11 10:59,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,19967584004您好，您可通过“湖南电信”微信公众号进入“我的权益-权益商城-权益领取”进行领取哦,0,2023/8/11 11:05,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,"《充50得170元话费》亲亲您好，点击链接参与存费送费活动：http://flow.hn.189.cn/hnfx/hd/cfsf50120xy?isWx=1&clientid=qiyewxzry（充值的50元立即到账，赠送的120元从次月开始返还，每个月返还10元）
",0,2023/8/11 11:05,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,"[价值25元会员免费送]悄咪咪说下:如果您成功办理了(存50送120)而且手机号码没有注册过bilibili的话，可以凭借办理截图找客服获取大会员领取链接哦!!完全免费体验一个月!
领取链接: https://qy.hn.189.cn/hn userEquitys/act/bilibili/index?channel=QWKF",0,2023/8/11 11:05,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,【权益会员领取提醒】尊敬的用户，您办理的“权益包”的会员权益本月未领取，您可通过“湖南电信”微信公众号-我的福利-权益商城-权益领取或直接点击https://qy.hn.189.cn/hn_userEquitys/platform/toJhLogin?channel=QWKF&usefrom=qiyewx 领取本月权益！爱奇艺、腾讯视频、芒果TV、B站、网易云音乐等热门会员权益任选一款领取（会员以领取页面为准）！本月如已领取请忽略本条消息。,0,2023/9/16 10:32,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,"【温馨提醒】亲亲，请及时使用您的互联网卡，湖南电信企微客服为您提供查询服务及专属福利：

1、关注湖南电信微信公众号查询当月话费、套餐消费情况；
2、登录互联网卡专区（ https://flow.hn.189.cn/hnfx/hkly/autos?clientid=WXHL77 ）签到可得话费流量；
3、回复“11”至湖南电信微信公众号进行实名验证复机。

如有其他问题，欢迎来咨询我哦！",0,2023/10/10 18:19,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,【本月权益未领取提醒】尊敬的用户，您办理的会员权益本月还未领取，您可通过“湖南电信”微信公众号-我的福利-权益商城-权益领取或直接点击https://qy.hn.189.cn/hn_userEquitys/platform/toJhLogin?channel=QWKF&usefrom=qiyewx 领取本月权益！爱奇艺、腾讯视频、芒果TV、B站、网易云音乐等热门会员权益任选一款领取（会员以领取页面为准）！本月如已领取请忽略本条消息。,0,2023/10/16 14:46,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,在吗？,1,2023/10/21 1:00,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,【客服休息时间到啦】抱歉亲亲，现在是人工客服的休息时间??????，可能无法及时解决您的问题，您可留言您的问题及号码信息，我们明天上班后会马上来为您解答嗒，谢谢亲亲的支持。????（人工工作时间：9:00-21:30）??,0,2023/10/21 1:00,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/28a4faea-6715-49b8-932b-01bc3965d45a_1697821269270.jpg,1,2023/10/21 1:01,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,为什么领不了啊,1,2023/10/21 1:01,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,您好！很高兴为您服务！请提供下您要咨询的号码、机主姓名以及身份证号码后6位，这边帮您查询一下哦，谢谢！,0,2023/10/21 9:23,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,19967584004 李江万,1,2023/10/21 9:49,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,194058,1,2023/10/21 9:50,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,你可在“湖南电信”微信公众号进入“我的权益-权益商城-权益领取”或直接点击官方链接https://qy.hn.189.cn/hn_userEquitys/platform/toQccwbLogin?channel=duanting&code= 领取本月权益。,0,2023/10/21 10:05,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,亲亲您试试这个链接,0,2023/10/21 10:05,140,,
wmFS0DDgAA_1fyLpWxa-X7mscvU_ImZg,17308401160,或者在“湖南电信”微信公众号进入“我的权益-权益商城-权益领取”也可以哦,0,2023/10/21 10:05,140,用户希望得到月月领会员的链接，并提出无法领取的问题，反馈类型为服务咨询。,服务咨询
wmFS0DDgAAPjiEQFjNLx0URo_hEq7SVw,17308401160,"【活跃提醒】【温馨提醒】亲亲，请及时使用您的互联网卡，湖南电信企微客服为您提供查询服务及专属福利：

1、关注湖南电信微信公众号查询当月话费、套餐消费情况；
2、登录互联网卡专区（ https://flow.hn.189.cn/hnfx/hkly/autos?clientid=WXHL77 ）签到可得话费流量；
3、回复“11”至湖南电信微信公众号进行实名验证复机。

如有其他问题，欢迎来咨询我哦！",0,2023/11/21 18:12,141,,
